Receiver,Sender,USD,Migrants From,Migrants To,Migrants
Aruba,Costa Rica,4038.836442,Aruba,Costa Rica,38
Aruba,Curaçao,845126.5255,Aruba,Curaçao,1992
Aruba,Denmark,2664.510308,Aruba,Denmark,
Aruba,Dominica,21708.74588,Aruba,Dominica,46
Aruba,Dominican Republic,230213.6772,Aruba,Dominican Republic,167
Aruba,Finland,524.5640848,Aruba,Finland,
Aruba,France,2616.832132,Aruba,France,10
Aruba,Greece,43922.34631,Aruba,Greece,
Aruba,Hungary,0,Aruba,Hungary,2
Aruba,Iceland,534.3872226,Aruba,Iceland,
Aruba,Ireland,6464.785781,Aruba,Ireland,6
Aruba,Latvia,0,Aruba,Latvia,
Aruba,Lithuania,0,Aruba,Lithuania,1
Aruba,Luxembourg,0,Aruba,Luxembourg,1
Australia,Andorra,242701.5859,Australia,Andorra,69
Australia,Antigua and Barbuda,27706.45894,Australia,Antigua and Barbuda,6
Australia,Argentina,4666559.298,Australia,Argentina,276
Australia,Austria,9715725.522,Australia,Austria,2548
Australia,Bahamas,292896.8516,Australia,Bahamas,88
Australia,Barbados,130616.1636,Australia,Barbados,23
Australia,Belarus,0,Australia,Belarus,26
Australia,Belgium,5685748.711,Australia,Belgium,1598
Australia,Bermuda,414983.6629,Australia,Bermuda,176
Australia,Bhutan,110825.8358,Australia,Bhutan,27
Australia,Bolivia (Plurinational State of),320603.3106,Australia,Bolivia (Plurinational State of),253
Australia,Botswana,1614890.75,Australia,Botswana,391
Australia,Brazil,2362965.141,Australia,Brazil,747
Australia,Brunei Darussalam,3696833.236,Australia,Brunei Darussalam,559
Australia,Bulgaria,589751.7688,Australia,Bulgaria,295
Australia,Cambodia,471009.802,Australia,Cambodia,123
Australia,Canada,97847338.77,Australia,Canada,22731
Australia,Cayman Islands,976019.8861,Australia,Cayman Islands,208
Australia,Central African Republic,0,Australia,Central African Republic,10
Australia,China,52586859.07,Australia,China,4052
Australia,Costa Rica,447261.4086,Australia,Costa Rica,79
Australia,Croatia,4381578.578,Australia,Croatia,1499
Australia,Cyprus,13884893.99,Australia,Cyprus,2961
Australia,Denmark,11768757.66,Australia,Denmark,3707
Australia,Dominica,27706.45894,Australia,Dominica,6
Australia,Dominican Republic,364142.0318,Australia,Dominican Republic,41
Australia,Ecuador,2161103.797,Australia,Ecuador,389
Australia,Egypt,1219084.193,Australia,Egypt,471
Australia,El Salvador,106867.7702,Australia,El Salvador,27
Australia,Estonia,225609.7371,Australia,Estonia,221
Australia,Fiji,8486092.566,Australia,Fiji,1941
Australia,Finland,4528027.004,Australia,Finland,1245
Australia,France,26051987.53,Australia,France,9548
Australia,French Polynesia,332477.5073,Australia,French Polynesia,70
Australia,Germany,49568074.78,Australia,Germany,15411
Australia,Ghana,146448.4258,Australia,Ghana,37
Australia,Greece,4092639.792,Australia,Greece,20630
Australia,Guatemala,265190.3927,Australia,Guatemala,74
Australia,Guinea,0,Australia,Guinea,8
Australia,Hungary,4045143.005,Australia,Hungary,1246
Australia,Iceland,422156.5765,Australia,Iceland,172
Australia,India,2679610.386,Australia,India,3833
Australia,Indonesia,37506629.27,Australia,Indonesia,11400
Australia,Ireland,22865822.3,Australia,Ireland,7568
Australia,Isle of Man,1314612.1,Australia,Isle of Man,190
Australia,Israel,13156609.93,Australia,Israel,3170
Australia,Italy,84378041.66,Australia,Italy,19897
Australia,Japan,52899546.24,Australia,Japan,11572
Australia,Jordan,862858.2927,Australia,Jordan,251
Australia,Kiribati,526422.7198,Australia,Kiribati,86
Australia,Lao People's Democratic Republic,67287.11457,Australia,Lao People's Democratic Republic,218
Australia,Latvia,459135.6053,Australia,Latvia,111
Australia,Libya,2905220.123,Australia,Libya,797
Australia,Liechtenstein,0,Australia,Liechtenstein,9
Australia,Lithuania,162280.6881,Australia,Lithuania,57
Australia,Luxembourg,340566.7511,Australia,Luxembourg,287
Australia,Malaysia,13924474.65,Australia,Malaysia,6157
Australia,Maldives,364142.0318,Australia,Maldives,84
Australia,Malta,21622912.17,Australia,Malta,13091
Australia,Mexico,1975074.716,Australia,Mexico,496
Australia,Mongolia,811403.4403,Australia,Mongolia,248
Australia,Montenegro,0,Australia,Montenegro,136
Australia,Namibia,0,Australia,Namibia,560
Australia,Netherlands,41731606.58,Australia,Netherlands,12054
Australia,New Caledonia,1377406.816,Australia,New Caledonia,272
Australia,New Zealand,248218207.6,Australia,New Zealand,85289
Australia,Norway,8514394.746,Australia,Norway,2457
Australia,Panama,942019.6039,Australia,Panama,335
Australia,Papua New Guinea,16889065.76,Australia,Papua New Guinea,9219
Australia,Peru,2723149.107,Australia,Peru,1120
Australia,Philippines,15903507.43,Australia,Philippines,4249
Australia,Poland,3855155.858,Australia,Poland,1196
Australia,Portugal,4919875.494,Australia,Portugal,1377
Australia,Republic of Korea,21298350.79,Australia,Republic of Korea,5604
Australia,Romania,284980.7205,Australia,Romania,342
Australia,Russian Federation,2081942.486,Australia,Russian Federation,541
Australia,Saint Lucia,67287.11457,Australia,Saint Lucia,10
Australia,Samoa,4931749.691,Australia,Samoa,270
Australia,Serbia,2327342.551,Australia,Serbia,686
Australia,Seychelles,197903.2781,Australia,Seychelles,50
Australia,Singapore,38897148.53,Australia,Singapore,10148
Australia,Slovakia,1005348.653,Australia,Slovakia,419
Australia,Slovenia,8272357.026,Australia,Slovenia,372
Australia,Solomon Islands,1698010.126,Australia,Solomon Islands,271
Australia,South Africa,14632968.39,Australia,South Africa,5771
Australia,Spain,21618954.1,Australia,Spain,8606
Australia,Sri Lanka,1583226.225,Australia,Sri Lanka,474
Australia,Sweden,14837990.17,Australia,Sweden,4940
Australia,Switzerland,24516272.88,Australia,Switzerland,6538
Australia,Thailand,44718224.73,Australia,Thailand,1470
Australia,Timor-Leste,2196726.387,Australia,Timor-Leste,553
Australia,Turkey,17217585.2,Australia,Turkey,4036
Australia,United States of America,289453529.6,Australia,United States of America,103446
Australia,Vanuatu,2485665.173,Australia,Vanuatu,665
Australia,Venezuela (Bolivarian Republic of),478925.9331,Australia,Venezuela (Bolivarian Republic of),137
Australia,Viet Nam,811403.4403,Australia,Viet Nam,37
Australia,Zambia,182071.0159,Australia,Zambia,323
Austria,Argentina,9207653.082,Austria,Argentina,1030
Austria,Australia,121027464,Austria,Australia,18417
Austria,Bahamas,159797.6896,Austria,Bahamas,41
Austria,Belarus,0,Austria,Belarus,57
Austria,Belgium,29369713.3,Austria,Belgium,3354
Austria,Bermuda,215645.3754,Austria,Bermuda,47
Austria,Bolivia (Plurinational State of),650211.2888,Austria,Bolivia (Plurinational State of),176
Austria,Bosnia and Herzegovina,677762.6146,Austria,Bosnia and Herzegovina,194
Austria,Brazil,13053818.16,Austria,Brazil,2968
Austria,Bulgaria,1179196.744,Austria,Bulgaria,1938
Austria,Canada,132554938.7,Austria,Canada,17061
Austria,Cayman Islands,367547.3249,Austria,Cayman Islands,55
Austria,Central African Republic,0,Austria,Central African Republic,22
Austria,Costa Rica,1697161.669,Austria,Costa Rica,152
Austria,Croatia,11125225.36,Austria,Croatia,4843
Austria,Cyprus,2297780.572,Austria,Cyprus,349
Austria,Denmark,10275849.63,Austria,Denmark,1984
Austria,Dominican Republic,7350693.723,Austria,Dominican Republic,214
Austria,Ecuador,4397191.597,Austria,Ecuador,571
Austria,Egypt,1702671.934,Austria,Egypt,607
Austria,El Salvador,60612.91676,Austria,El Salvador,11
Austria,Estonia,347146.7051,Austria,Estonia,196
Austria,Finland,3427384.929,Austria,Finland,660
Austria,France,70421188.74,Austria,France,9993
Austria,Georgia,0,Austria,Georgia,24
Austria,Germany,1102053032,Austria,Germany,285790
Austria,Greece,3273097.505,Austria,Greece,2295
Austria,Guinea,0,Austria,Guinea,
Austria,Haiti,1867979.889,Austria,Haiti,164
Austria,Hungary,48457271.81,Austria,Hungary,11188
Austria,Iceland,832385.4619,Austria,Iceland,163
Austria,Ireland,4446859.252,Austria,Ireland,898
Austria,Israel,28388886.1,Austria,Israel,4916
Austria,Italy,67919528.36,Austria,Italy,15672
Austria,Japan,3548610.763,Austria,Japan,680
Austria,Jordan,556536.7811,Austria,Jordan,116
Austria,Latvia,551026.516,Austria,Latvia,101
Austria,Libya,4061065.423,Austria,Libya,801
Austria,Liechtenstein,12597854.61,Austria,Liechtenstein,3983
Austria,Lithuania,325105.6444,Austria,Lithuania,80
Austria,Luxembourg,5023329.601,Austria,Luxembourg,1026
Austria,Maldives,104695.038,Austria,Maldives,23
Austria,Malta,688783.145,Austria,Malta,331
Austria,Mexico,3173912.732,Austria,Mexico,573
Austria,Mongolia,82653.9774,Austria,Mongolia,15
Austria,Montenegro,0,Austria,Montenegro,256
Austria,Namibia,0,Austria,Namibia,636
Austria,Netherlands,37505762.05,Austria,Netherlands,7242
Austria,New Zealand,7108242.056,Austria,New Zealand,1906
Austria,Nicaragua,220410.6064,Austria,Nicaragua,38
Austria,Norway,8805179.118,Austria,Norway,1688
Austria,Panama,517964.925,Austria,Panama,129
Austria,Peru,1267360.987,Austria,Peru,371
Austria,Philippines,2793704.436,Austria,Philippines,533
Austria,Poland,22377186.81,Austria,Poland,4997
Austria,Portugal,2870848.148,Austria,Portugal,576
Austria,Romania,3499018.376,Austria,Romania,3282
Austria,Russian Federation,15753848.09,Austria,Russian Federation,2950
Austria,Saint Lucia,0,Austria,Saint Lucia,8
Austria,Serbia,35585292.4,Austria,Serbia,7132
Austria,Slovakia,14326689.42,Austria,Slovakia,4722
Austria,Slovenia,50914850.08,Austria,Slovenia,2814
Austria,South Africa,15241393.43,Austria,South Africa,6495
Austria,Spain,53587328.68,Austria,Spain,11936
Austria,Sweden,31742697.68,Austria,Sweden,5901
Austria,Switzerland,362123563.3,Austria,Switzerland,59494
Austria,Tajikistan,0,Austria,Tajikistan,61
Austria,Turkey,116966398.5,Austria,Turkey,19717
Austria,United States of America,305920080,Austria,United States of America,39133
Austria,Venezuela (Bolivarian Republic of),3741470.043,Austria,Venezuela (Bolivarian Republic of),779
Azerbaijan,Armenia,173899926.1,Azerbaijan,Armenia,78560
Azerbaijan,Australia,288846.2348,Azerbaijan,Australia,753
Azerbaijan,Austria,951628.9034,Azerbaijan,Austria,1410
Azerbaijan,Belarus,10796257.93,Azerbaijan,Belarus,13294
Azerbaijan,Belgium,1212048.643,Azerbaijan,Belgium,292
Azerbaijan,Bolivia (Plurinational State of),786.3544433,Azerbaijan,Bolivia (Plurinational State of),1
Azerbaijan,Bulgaria,1828644.341,Azerbaijan,Bulgaria,1930
Azerbaijan,Canada,2466707.092,Azerbaijan,Canada,4139
Azerbaijan,Costa Rica,786.3544433,Azerbaijan,Costa Rica,3
Azerbaijan,Cyprus,35842.27868,Azerbaijan,Cyprus,34
Azerbaijan,Denmark,274169.5184,Azerbaijan,Denmark,394
Azerbaijan,Egypt,36172.30439,Azerbaijan,Egypt,31
Azerbaijan,Estonia,1225230.769,Azerbaijan,Estonia,1625
Azerbaijan,Finland,103217.7945,Azerbaijan,Finland,178
Azerbaijan,France,3368418.13,Azerbaijan,France,4702
Azerbaijan,Georgia,3441873.398,Azerbaijan,Georgia,6023
Azerbaijan,Germany,18473346.8,Azerbaijan,Germany,26690
Azerbaijan,Greece,112277.8767,Azerbaijan,Greece,515
Azerbaijan,Guinea,0,Azerbaijan,Guinea,3
Azerbaijan,Hungary,137494.9436,Azerbaijan,Hungary,617
Azerbaijan,Iceland,11891.37297,Azerbaijan,Iceland,19
Azerbaijan,Iran (Islamic Republic of),9404799.142,Azerbaijan,Iran (Islamic Republic of),4788
Azerbaijan,Ireland,146332.0244,Azerbaijan,Ireland,55
Azerbaijan,Israel,12005210.51,Azerbaijan,Israel,13136
Azerbaijan,Italy,559820.1704,Azerbaijan,Italy,930
Azerbaijan,Kazakhstan,41136531.87,Azerbaijan,Kazakhstan,50912
Azerbaijan,Kyrgyzstan,4085111.333,Azerbaijan,Kyrgyzstan,4554
Azerbaijan,Latvia,2001397.124,Azerbaijan,Latvia,1953
Azerbaijan,Liechtenstein,0,Azerbaijan,Liechtenstein,
Azerbaijan,Lithuania,1153031.154,Azerbaijan,Lithuania,690
Azerbaijan,Luxembourg,972.3608729,Azerbaijan,Luxembourg,192
Azerbaijan,Netherlands,614437.525,Azerbaijan,Netherlands,918
Azerbaijan,Norway,476797.7025,Azerbaijan,Norway,557
Azerbaijan,Poland,238666.7821,Azerbaijan,Poland,348
Azerbaijan,Portugal,57706.73062,Azerbaijan,Portugal,73
Azerbaijan,Republic of Moldova,4788112.205,Azerbaijan,Republic of Moldova,727
Azerbaijan,Romania,7406.469546,Azerbaijan,Romania,134
Azerbaijan,Russian Federation,610301255.7,Azerbaijan,Russian Federation,766918
Azerbaijan,Slovakia,15270.45502,Azerbaijan,Slovakia,56
Azerbaijan,Slovenia,3425.820904,Azerbaijan,Slovenia,40
Azerbaijan,Spain,0,Azerbaijan,Spain,831
Azerbaijan,Sweden,2420006.016,Azerbaijan,Sweden,3534
Azerbaijan,Switzerland,538616.2143,Azerbaijan,Switzerland,853
Azerbaijan,Tajikistan,111662.331,Azerbaijan,Tajikistan,168
Azerbaijan,Turkey,20676259.12,Azerbaijan,Turkey,23090
Azerbaijan,Turkmenistan,4031639.231,Azerbaijan,Turkmenistan,7596
Azerbaijan,Ukraine,68209170.77,Azerbaijan,Ukraine,83674
Azerbaijan,United States of America,20738112.87,Azerbaijan,United States of America,31914
Azerbaijan,Uzbekistan,26073154.28,Azerbaijan,Uzbekistan,20201
Bahamas,Antigua and Barbuda,0,Bahamas,Antigua and Barbuda,1
Bahamas,Australia,0,Bahamas,Australia,332
Bahamas,Austria,0,Bahamas,Austria,23
Bahamas,Barbados,0,Bahamas,Barbados,48
Bahamas,Belgium,0,Bahamas,Belgium,13
Bahamas,Bolivia (Plurinational State of),0,Bahamas,Bolivia (Plurinational State of),
Bahamas,Brazil,0,Bahamas,Brazil,19
Bahamas,Bulgaria,0,Bahamas,Bulgaria,3
Bahamas,Canada,0,Bahamas,Canada,1759
Bahamas,Cayman Islands,0,Bahamas,Cayman Islands,205
Bahamas,Costa Rica,0,Bahamas,Costa Rica,14
Bahamas,Curaçao,0,Bahamas,Curaçao,94
Bahamas,Denmark,0,Bahamas,Denmark,20
Bahamas,Dominica,0,Bahamas,Dominica,11
Bahamas,Dominican Republic,0,Bahamas,Dominican Republic,40
Bahamas,Ecuador,0,Bahamas,Ecuador,50
Bahamas,Egypt,0,Bahamas,Egypt,14
Bahamas,Finland,0,Bahamas,Finland,6
Bahamas,France,0,Bahamas,France,48
Bahamas,Greece,0,Bahamas,Greece,20
Bahamas,Grenada,0,Bahamas,Grenada,30
Bahamas,Guinea,0,Bahamas,Guinea,11
Bahamas,Guyana,0,Bahamas,Guyana,8
Bahamas,Hungary,0,Bahamas,Hungary,7
Bahamas,Iceland,0,Bahamas,Iceland,5
Bahamas,Ireland,0,Bahamas,Ireland,28
Bahamas,Italy,0,Bahamas,Italy,88
Bahamas,Jamaica,0,Bahamas,Jamaica,674
Bahamas,Liechtenstein,0,Bahamas,Liechtenstein,2
Bahamas,Lithuania,0,Bahamas,Lithuania,
Bahamas,Luxembourg,0,Bahamas,Luxembourg,8
Bahamas,Namibia,0,Bahamas,Namibia,50
Bahamas,Netherlands,0,Bahamas,Netherlands,62
Bahamas,Nicaragua,0,Bahamas,Nicaragua,86
Bahamas,Norway,0,Bahamas,Norway,23
Bahamas,Romania,0,Bahamas,Romania,3
Bahamas,Saint Kitts and Nevis,0,Bahamas,Saint Kitts and Nevis,23
Bahamas,Saint Lucia,0,Bahamas,Saint Lucia,9
Bahamas,Slovenia,0,Bahamas,Slovenia,
Bahamas,Spain,0,Bahamas,Spain,77
Bahamas,Sweden,0,Bahamas,Sweden,35
Bahamas,Switzerland,0,Bahamas,Switzerland,144
Bahamas,Turks and Caicos Islands,0,Bahamas,Turks and Caicos Islands,307
Bahamas,United States of America,0,Bahamas,United States of America,46921
Bahrain,Argentina,0,Bahrain,Argentina,12
Bahrain,Australia,0,Bahrain,Australia,2055
Bahrain,Austria,0,Bahrain,Austria,41
Bahrain,Bangladesh,0,Bahrain,Bangladesh,29574
Bahrain,Belgium,0,Bahrain,Belgium,60
Bahrain,Bolivia (Plurinational State of),0,Bahrain,Bolivia (Plurinational State of),
Bahrain,Brazil,0,Bahrain,Brazil,32
Bahrain,Bulgaria,0,Bahrain,Bulgaria,28
Bahrain,Canada,0,Bahrain,Canada,2572
Bahrain,Costa Rica,0,Bahrain,Costa Rica,1
Bahrain,Cyprus,0,Bahrain,Cyprus,104
Bahrain,Denmark,0,Bahrain,Denmark,109
Bahrain,Dominican Republic,0,Bahrain,Dominican Republic,21
Bahrain,Egypt,0,Bahrain,Egypt,404
Bahrain,Estonia,0,Bahrain,Estonia,
Bahrain,Finland,0,Bahrain,Finland,20
Bahrain,France,0,Bahrain,France,181
Bahrain,Greece,0,Bahrain,Greece,21
Bahrain,Guinea,0,Bahrain,Guinea,1
Bahrain,Hungary,0,Bahrain,Hungary,37
Bahrain,Iceland,0,Bahrain,Iceland,
Bahrain,Ireland,0,Bahrain,Ireland,93
Bahrain,Italy,0,Bahrain,Italy,72
Bahrain,Jordan,0,Bahrain,Jordan,427
Bahrain,Kuwait,0,Bahrain,Kuwait,1407
Bahrain,Latvia,0,Bahrain,Latvia,
Bahrain,Lebanon,0,Bahrain,Lebanon,93
Bahrain,Libya,0,Bahrain,Libya,1032
Bahrain,Lithuania,0,Bahrain,Lithuania,5
Bahrain,Luxembourg,0,Bahrain,Luxembourg,9
Bahrain,Namibia,0,Bahrain,Namibia,49
Bahrain,Netherlands,0,Bahrain,Netherlands,215
Bahrain,Norway,0,Bahrain,Norway,34
Bahrain,Oman,0,Bahrain,Oman,1140
Bahrain,Philippines,0,Bahrain,Philippines,117
Bahrain,Qatar,0,Bahrain,Qatar,777
Bahrain,Romania,0,Bahrain,Romania,19
Bahrain,Slovakia,0,Bahrain,Slovakia,14
Bahrain,South Africa,0,Bahrain,South Africa,197
Bahrain,Spain,0,Bahrain,Spain,74
Bahrain,Sri Lanka,0,Bahrain,Sri Lanka,402
Bahrain,State of Palestine,0,Bahrain,State of Palestine,7900
Bahrain,Sweden,0,Bahrain,Sweden,113
Bahrain,Switzerland,0,Bahrain,Switzerland,210
Bahrain,United Arab Emirates,0,Bahrain,United Arab Emirates,1998
Bangladesh,Australia,60915357.66,Bangladesh,Australia,52907
Bangladesh,Austria,5553874.028,Bangladesh,Austria,3326
Bangladesh,Bahrain,190099638.6,Bangladesh,Bahrain,115071
Bangladesh,Belgium,4014095.576,Bangladesh,Belgium,2694
Bangladesh,Bhutan,72509.88178,Bangladesh,Bhutan,53
Bangladesh,Bolivia (Plurinational State of),29134.37781,Bangladesh,Bolivia (Plurinational State of),30
Bangladesh,Brazil,67096.73653,Bangladesh,Brazil,5384
Bangladesh,Brunei Darussalam,4412131.507,Bangladesh,Brunei Darussalam,1343
Bangladesh,Bulgaria,1025780.525,Bangladesh,Bulgaria,539
Bangladesh,Canada,78464044.28,Bangladesh,Canada,63250
Bangladesh,China,9257475.014,Bangladesh,China,3115
Bangladesh,Costa Rica,23664.64132,Bangladesh,Costa Rica,3
Bangladesh,Cyprus,1362443.124,Bangladesh,Cyprus,1526
Bangladesh,Denmark,2214368.044,Bangladesh,Denmark,1919
Bangladesh,Egypt,707316.2414,Bangladesh,Egypt,255
Bangladesh,El Salvador,7793.825911,Bangladesh,El Salvador,6
Bangladesh,Estonia,19079.89261,Bangladesh,Estonia,263
Bangladesh,Fiji,2971748.216,Bangladesh,Fiji,1398
Bangladesh,Finland,3467257.664,Bangladesh,Finland,2983
Bangladesh,France,8954659.506,Bangladesh,France,12878
Bangladesh,Germany,12071698.23,Bangladesh,Germany,13612
Bangladesh,Greece,28648444.98,Bangladesh,Greece,2851
Bangladesh,Guinea,0,Bangladesh,Guinea,
Bangladesh,Hungary,123946.3691,Bangladesh,Hungary,244
Bangladesh,Iceland,8475.872988,Bangladesh,Iceland,12
Bangladesh,India,4032603524,Bangladesh,India,2488471
Bangladesh,Ireland,5889525.04,Bangladesh,Ireland,3706
Bangladesh,Italy,155189483.1,Bangladesh,Italy,135468
Bangladesh,Japan,26081271.7,Bangladesh,Japan,15702
Bangladesh,Jordan,13355941.85,Bangladesh,Jordan,11693
Bangladesh,Kuwait,700493328.3,Bangladesh,Kuwait,380046
Bangladesh,Latvia,0,Bangladesh,Latvia,15
Bangladesh,Lebanon,5386478.393,Bangladesh,Lebanon,2582
Bangladesh,Libya,1819875.827,Bangladesh,Libya,1334
Bangladesh,Liechtenstein,0,Bangladesh,Liechtenstein,6
Bangladesh,Lithuania,0,Bangladesh,Lithuania,44
Bangladesh,Luxembourg,78506.13699,Bangladesh,Luxembourg,142
Bangladesh,Malaysia,208421640,Bangladesh,Malaysia,415717
Bangladesh,Maldives,66845675.44,Bangladesh,Maldives,40390
Bangladesh,Malta,33340.73749,Bangladesh,Malta,22
Bangladesh,Mauritius,0,Bangladesh,Mauritius,8415
Bangladesh,Mexico,85175.53717,Bangladesh,Mexico,54
Bangladesh,Myanmar,1872435.244,Bangladesh,Myanmar,1066
Bangladesh,Namibia,0,Bangladesh,Namibia,32
Bangladesh,Nepal,877135.9276,Bangladesh,Nepal,222
Bangladesh,Netherlands,2586563.557,Bangladesh,Netherlands,1843
Bangladesh,New Zealand,2780971.3,Bangladesh,New Zealand,2652
Bangladesh,Northern Mariana Islands,654178.8798,Bangladesh,Northern Mariana Islands,371
Bangladesh,Norway,2155939.076,Bangladesh,Norway,1331
Bangladesh,Oman,277473727.8,Bangladesh,Oman,316467
Bangladesh,Panama,57111.82375,Bangladesh,Panama,51
Bangladesh,Philippines,212882.1059,Bangladesh,Philippines,166
